url,headline,datetime,organization,caa
https://www.altnews.in/old-image-of-bjp-mp-manoj-tiwari-with-jama-masjids-imam-bukhari-shared-ahead-of-delhi-polls/,Old image of BJP MP Manoj Tiwari with Jama Masjid’s Imam Bukhari shared ahead of Delhi polls,1/17/20,Alt News,No
https://www.altnews.in/morphed-poster-falsely-claims-burqa-hijab-dress-code-for-caa-protest-in-mumbai/,"Morphed poster falsely claims ‘burqa, hijab’ dress code for CAA protest in Mumbai",1/17/20,Alt News,Yes
https://www.altnews.in/fake-rs-2000-notes-seized-from-rss-supporter-ketan-dave-in-gujarat-false-claim-viral/,Fake Rs 2000 notes seized from RSS supporter Ketan Dave in Gujarat? False claim viral,1/17/20,Alt News,No
https://www.altnews.in/photo-of-dalit-activist-kancha-ilaiah-shared-as-elderly-student-at-jnu/,Photo of Dalit activist Kancha Ilaiah shared as elderly student at JNU,1/16/20,Alt News,No
https://www.altnews.in/bjp-mla-anil-upadhyaya-talking-about-caa-no-videos-yet-again-viral-with-fictitious-name/,"BJP MLA ‘Anil Upadhyaya’ talking about CAA? No, videos yet again viral with fictitious name",1/16/20,Alt News,Yes
https://www.altnews.in/fictitious-politician-anil-upadhyaya-makes-a-comeback-now-as-bjp-mla-criticising-caa-nrc/,"Fictitious politician ‘Anil Upadhyaya’ makes a comeback, now as BJP MLA criticising CAA/NRC",1/15/20,Alt News,Yes
https://www.altnews.in/tarek-fatah-tweets-movie-clip-as-pakistani-mother-denying-polio-vaccination-to-her-children/,Tarek Fatah tweets movie clip as Pakistani mother denying polio vaccination to her children,1/15/20,Alt News,No
https://www.altnews.in/did-rahul-kanwal-say-chanting-vande-mataram-is-anti-national-clipped-video-misleading-claim/,"Did Rahul Kanwal say chanting ‘Vande Mataram’ is anti-national? Clipped video, misleading claim",1/14/20,Alt News,No
https://www.altnews.in/abvp-jnu-secretary-denies-masked-woman-in-viral-video-associated-with-abvp-visual-evidence-disagrees/,"ABVP JNU secretary denies masked woman in viral video associated with ABVP, visual evidence disagrees",1/13/20,Alt News,Yes
https://www.altnews.in/morphed-tweet-of-shehla-rashid-calling-for-boycott-movie-of-movie-on-kashmiri-pandits-viral/,Morphed tweet of Shehla Rashid calling for boycott movie of movie on Kashmiri pandits viral,1/13/20,Alt News,No
https://www.altnews.in/video-from-2015-of-cops-beaten-by-a-crowd-shared-with-communal-narrative/,Video from 2015 of traffic cops beaten by a crowd shared with communal narrative,1/13/20,Alt News,Yes
https://www.altnews.in/no-indira-gandhi-did-not-force-sitaram-yechury-to-resign-as-jnusu-president-during-emergency/,"No, Indira Gandhi did not force Sitaram Yechury to resign as JNUSU president during emergency",1/13/20,Alt News,Yes
https://www.altnews.in/alt-news-probes-abvps-link-with-jnu-student-exposed-in-india-today-sting/,Alt News probes ABVP’s link with JNU student exposed in India Today sting,1/11/20,Alt News,Yes
https://www.altnews.in/video-from-2018-shared-as-88-bjp-mlas-request-rajnath-singh-to-roll-back-caa-nrc/,"Video from 2018 shared as 88 BJP MPs request Rajnath Singh to roll-back CAA, NRC",1/11/20,Alt News,Yes
https://www.altnews.in/bjp-mla-himanta-biswa-posts-cropped-photo-of-anti-caa-rally-in-assam-to-portray-poor-turnout/,BJP MLA Himanta Biswa posts cropped photo of anti-CAA rally in Assam to portray poor turnout,1/11/20,Alt News,Yes
https://www.altnews.in/video-from-2008-viral-as-female-students-of-jnu-abusing-during-protests/,Video from 2008 viral as female students of JNU abusing during protests,1/11/20,Alt News,Yes
https://www.altnews.in/delhi-police-probe-or-abvp-investigation-dcp-releases-images-shared-earlier-by-abvp/,Delhi police probe or ABVP investigation? DCP releases images shared earlier by ABVP,1/11/20,Alt News,Yes
https://www.altnews.in/mirror-image-used-to-portray-jnusu-president-aishe-ghosh-faked-her-injuries/,Mirror image used to portray JNUSU president Aishe Ghosh faked her injuries,1/10/20,Alt News,Yes
https://www.altnews.in/investigating-the-masked-woman-photographed-during-jnu-violence/,Investigating the masked woman photographed during JNU violence,1/10/20,Alt News,Yes
https://www.altnews.in/old-video-viral-as-communists-in-kerala-attack-pro-caa-rally-by-bjp-rss/,Old video viral as “communists” in Kerala attack pro-CAA rally by BJP-RSS,1/9/20,Alt News,Yes
https://www.altnews.in/old-unrelated-video-shared-as-caa-support-rally-by-sadhu-agoras-in-haridwar/,"Old, unrelated video shared as CAA support rally by Sadhus, Agoras in Haridwar",1/9/20,Alt News,Yes
https://www.altnews.in/does-chhapaak-portray-acid-attack-convict-as-a-hindu-named-rajesh-no-false-claim/,"Does ‘Chhapaak’ portray acid attack convict as a Hindu named ‘Rajesh’? No, false claim",1/8/20,Alt News,No
https://www.altnews.in/old-video-from-rajasthan-falsely-shared-as-hindu-women-assaulted-by-muslims-in-pakistan/,Old video from Rajasthan falsely shared as Hindu women assaulted by Muslims in Pakistan,1/8/20,Alt News,No
https://www.altnews.in/video-game-footage-viral-as-us-forces-taking-down-iranian-major-general-qasem-soleimani/,Video game footage viral as US forces taking down Iranian Major General Qassem Soleimani,1/7/20,Alt News,No
https://www.altnews.in/morphed-photo-viral-as-abvp-assam-protesting-against-caa-nrc/,"Morphed photo viral as ABVP Assam protesting against CAA, NRC",1/7/20,Alt News,Yes
https://www.altnews.in/muslim-student-from-jnu-falsely-blamed-for-masterminding-violence-at-the-university/,Muslim student from JNU falsely blamed for ‘masterminding’ violence at the university,1/7/20,Alt News,Yes
https://www.altnews.in/jnu-violence-abvp-bjp-office-bearers-falsely-claim-sfi-activist-faked-injuries/,"JNU Violence: ABVP, BJP office-bearers falsely claim SFI activist ‘faked’ injuries",1/7/20,Alt News,Yes
https://www.altnews.in/old-unrelated-images-viral-as-sex-toys-condoms-found-inside-jnu-campus/,"Old, unrelated images viral as sex toys, condoms found inside JNU campus",1/7/20,Alt News,Yes
https://www.altnews.in/video-of-abvp-member-assaulting-aisa-student-shared-by-journalists-as-left-parties-attacking-abvp/,Video of ABVP member assaulting AISA student shared by journalists as Left parties attacking ABVP,1/7/20,Alt News,Yes
https://www.altnews.in/no-umar-khalid-did-not-raise-hinduo-se-azadi-slogan-at-gateway-of-india-mumbai/,"No, Umar Khalid did not raise “Hinduo se azadi” slogan at Gateway of India, Mumbai",1/6/20,Alt News,Yes
https://www.altnews.in/image-of-symbolic-one-eye-bandaged-protest-shared-as-caa-protesters-faking-injury/,Image of symbolic ‘one eye bandaged’ protest shared as CAA protesters faking injury,1/4/20,Alt News,Yes
https://www.altnews.in/no-photo-of-mother-breastfeeding-baby-through-a-fence-is-not-related-to-nrc/,"No, photo of mother breastfeeding baby through a fence is not related to NRC",1/4/20,Alt News,Yes
https://www.altnews.in/video-from-hyderabad-viral-as-police-arresting-people-in-assam-after-nrc/,Video from Hyderabad viral as police arresting people in Assam after NRC,1/4/20,Alt News,Yes
https://www.altnews.in/pak-pm-imran-khan-shared-old-unrelated-videos-as-pogrom-against-muslims-in-india/,"Pak PM Imran Khan shared old, unrelated videos as ‘pogrom’ against Muslims in India",1/3/20,Alt News,Yes
https://www.altnews.in/2013-video-from-bangladesh-riot-viral-as-assams-police-brutality-after-nrc/,2013 video from Bangladesh viral as police brutality after Assam NRC,1/3/20,Alt News,Yes
https://www.altnews.in/fictional-story-muslim-boy-elopes-with-hindu-jain-girl-muslims-terminated-from-jobs-girl-returned/,Fictional story on Muslim boy taking away ‘Hindu Jain’ girl in Andhra’s Nellore viral,1/2/20,Alt News,No
https://www.altnews.in/audio-superimposed-on-2015-image-falsely-suggests-modi-govt-jailed-muslim-women/,Audio superimposed on 2015 image falsely suggests Modi govt jailed Muslim women,1/2/20,Alt News,Yes
https://www.altnews.in/old-video-falsely-shared-as-posters-of-hindu-gods-burnt-during-caa-protests/,Old video falsely shared as posters of Hindu deities burnt during CAA protests,1/2/20,Alt News,Yes
https://www.altnews.in/pak-users-falsely-claim-canada-deports-indian-students-for-submitting-fake-ielts-results/,Pak users falsely claim Canada deports Indian students for submitting fake IELTS results,1/2/20,Alt News,No
https://www.altnews.in/old-video-of-sp-leader-mavia-ali-shared-as-that-of-congress-leader-naseemuddin-siddiqui/,Old video of SP leader Mavia Ali shared as that of Congress leader Naseemuddin Siddiqui,1/2/20,Alt News,Yes
https://www.altnews.in/old-unrelated-video-of-arms-hidden-inside-cans-of-ghee-falsely-linked-to-delhi-riots/,"Old, unrelated video of arms hidden inside cans of ghee falsely linked to Delhi riots",2/29/20,Alt News,Yes
https://www.altnews.in/no-this-isnt-justice-murlidhar-with-sonia-gandhi-while-she-files-nomination-papers/,"No, this isn’t Justice Murlidhar with Sonia Gandhi when she filed nomination papers",2/29/20,Alt News,No
https://www.altnews.in/photo-of-rescue-op-viral-as-cops-helping-mob-carry-petrol-bombs-to-aaps-tahir-hussains-residence/,Photo of rescue op viral as cops helping mob carry petrol bombs to AAP’s Tahir Hussain’s residence,2/29/20,Alt News,Yes
https://www.altnews.in/unrelated-video-of-mob-violence-in-mp-viral-as-delhi-riots/,Unrelated video of mob violence in MP viral as Delhi riots,2/29/20,Alt News,Yes
https://www.altnews.in/verification-aap-councillor-tahir-hussains-video-appealing-for-police-help/,Verification: AAP councillor Tahir Hussain’s video appealing for police help,2/28/20,Alt News,Yes
https://www.altnews.in/old-unrelated-images-shared-as-hindu-women-attacked-during-delhi-riots/,"Old, unrelated images shared as Hindu women attacked during Delhi riots",2/28/20,Alt News,Yes
https://www.altnews.in/old-photograph-of-up-police-personnel-throwing-a-stone-shared-as-delhi-police/,Old photograph of UP police personnel throwing a stone shared as Delhi police,2/28/20,Alt News,Yes
https://www.altnews.in/mock-drill-video-of-chinese-swat-team-tackling-coronavirus-victim-viral-as-real/,Mock drill video of Chinese SWAT team tackling coronavirus victim viral as real,2/28/20,Alt News,No
https://www.altnews.in/photos-of-2018-incident-of-girl-beheaded-in-mp-revived-with-false-communal-angle/,Photos of 2018 incident of girl beheaded in MP revived with false communal angle,2/27/20,Alt News,No
https://www.altnews.in/old-video-shared-as-delhi-police-releasing-chemical-gas-inside-muslim-homes-in-jafrabad/,Old video shared as Delhi police releasing ‘chemical’ gas inside Muslim homes in Jafrabad,2/27/20,Alt News,Yes
https://www.altnews.in/video-of-anti-caa-protesters-pelting-stones-against-ahmedabad-police-goes-viral-in-the-name-of-delhi-riots/,Old video of mob pelting stones at police in Ahmedabad shared as Delhi riots,2/27/20,Alt News,Yes
https://www.altnews.in/delhi-riots-jafrabad-shooters-name-is-not-anurag-mishra-unrelated-mans-images-circulated/,"Delhi riots: Jafrabad shooter’s name is not Anurag Mishra, unrelated man’s images circulated",2/26/20,Alt News,Yes
https://www.altnews.in/old-video-viral-as-anti-caa-protesters-block-inderlok-metro-station-area-in-delhi/,Old video viral as anti-CAA protesters block Inderlok metro station area in Delhi,2/26/20,Alt News,Yes
https://www.altnews.in/fake-message-about-dcp-amit-sharmas-death-during-delhi-riots-goes-viral/,Fake message about DCP Amit Sharma’s death during Delhi riots goes viral,2/26/20,Alt News,Yes
https://www.altnews.in/verification-video-of-mosque-vandalised-set-on-fire-is-from-ashok-nagar-in-delhi/,"Verification: Video of mosque vandalised, set on fire is from Ashok Nagar in Delhi",2/26/20,Alt News,Yes
https://www.altnews.in/video-verification-delhi-cops-beating-injured-men-forcing-them-to-sing-national-anthem/,"Video verification: Delhi cops beating injured men, forcing them to sing national anthem",2/25/20,Alt News,Yes
https://www.altnews.in/video-of-bus-driver-beaten-up-in-maharashtra-shared-with-communal-angle-amid-delhi-riots/,Video of bus driver beaten up in Maharashtra shared with communal angle amid Delhi riots,2/25/20,Alt News,Yes
https://www.altnews.in/delhi-violence-man-seen-with-bjps-kapil-mishra-is-not-the-jafrabad-shooter/,Delhi violence: Man seen with BJP’s Kapil Mishra is not the Jafrabad shooter,2/25/20,Alt News,Yes
https://www.altnews.in/old-video-of-police-excess-in-pakistan-falsely-shared-as-atrocities-on-hindu-women/,Old video of police excess in Pakistan falsely shared as atrocities on Hindu women,2/25/20,Alt News,Yes
https://www.altnews.in/delhi-violence-jafrabad-shooter-falsely-identified-as-part-of-pro-caa-mob/,Delhi violence: Jafrabad shooter falsely identified as part of pro-CAA mob,2/25/20,Alt News,Yes
https://www.altnews.in/mohan-bhagwat-did-not-say-nationalism-means-hitler-fascism-media-misreports/,"Mohan Bhagwat did not say nationalism means Hitler, fascism – Media misreports",2/24/20,Alt News,No
https://www.altnews.in/coronavirus-image-showing-sulphur-dioxide-forecasts-falsely-linked-with-mass-cremation-in-wuhan/,Coronavirus: Image showing sulphur dioxide forecasts falsely linked with mass cremation in Wuhan,2/24/20,Alt News,No
https://www.altnews.in/no-ratan-tata-has-not-announcement-that-jnu-students-will-not-be-recruited-by-tata-group/,"No, Ratan Tata has not announced that JNU students will not be recruited by Tata Group",2/24/20,Alt News,No
https://www.altnews.in/fictitious-list-of-names-viral-as-accused-in-naval-spy-racket/,Fictitious list of names viral as accused in naval spy racket,2/23/20,Alt News,No
https://www.altnews.in/how-indian-media-fooled-the-nation-about-a-massive-discovery-of-gold-reserves/,How Indian media fooled the nation about a massive discovery of gold reserves,2/23/20,Alt News,No
https://www.altnews.in/no-a-yogi-wasnt-found-alive-in-meditative-state-300-years-after-his-burial/,"No, a ‘yogi’ wasn’t found alive in meditative state 300 years after his burial",2/21/20,Alt News,No
https://www.altnews.in/indian-politicians-on-a-spree-of-denying-on-record-statements-alt-news-compilation/,Indian politicians on a spree of denying on-record statements: Alt News compilation,2/21/20,Alt News,No
https://www.altnews.in/a-video-is-viral-with-false-claim-that-non-muslims-are-offering-namaz-for-protection-against-coronavirus/,Video viral as non-Muslims offering namaz after coronavirus outbreak in China is baseless,2/21/20,Alt News,No
https://www.altnews.in/truth-behind-photo-of-man-carrying-wife-during-1971-bangladesh-liberation-war/,Truth behind photo of man carrying wife during 1971 Bangladesh liberation war,2/20/20,Alt News,No
https://www.altnews.in/old-unrelated-image-viral-as-condoms-found-in-shaheen-bagh/,"Old, unrelated image viral as condoms found in Shaheen Bagh",2/20/20,Alt News,Yes
https://www.altnews.in/photo-of-wall-painted-ahead-of-trumps-gujarat-visit-morphed-and-shared-online/,Photo of wall painted ahead of Trump’s Ahmedabad visit morphed and shared online,2/20/20,Alt News,No
https://www.altnews.in/jamia-violence-student-from-video-of-police-lathi-charge-not-the-man-seen-in-arson-video/,Jamia violence: Student from video of police lathi-charge not the man seen in arson video,2/19/20,Alt News,Yes
https://www.altnews.in/image-from-2017-viral-as-aamir-khan-recently-met-turkish-president-erdogan/,Image from 2017 viral as Aamir Khan recently met Turkish President Erdogan,2/19/20,Alt News,No
https://www.altnews.in/india-today-and-its-botched-up-exclusive-on-jamia-police-violence-alt-news-investigation/,India Today and its botched up ‘exclusive’ on Jamia police violence – Alt News investigation,2/18/20,Alt News,Yes
https://www.altnews.in/jamia-violence-media-misreport-wallet-as-stone-in-students-hand/,Jamia violence: Media misreport wallet as ‘stone’ in student’s hand,2/18/20,Alt News,Yes
https://www.altnews.in/jamia-violence-student-beaten-in-police-lathicharge-is-not-the-one-torching-bike/,Jamia violence: Student beaten in police lathicharge is not the one who torched bike,2/17/20,Alt News,Yes
https://www.altnews.in/jamia-violence-student-in-the-cctv-footage-is-not-the-one-injured-in-jamia-shooting/,Jamia violence: Student in the CCTV footage is not the one injured in Jamia shooting,2/17/20,Alt News,Yes
https://www.altnews.in/false-claim-of-40-new-mlas-of-aap-facing-rape-charges/,False claim suggests 40 out of 62 AAP MLAs are accused of rape,2/15/20,Alt News,No
https://www.altnews.in/is-classification-as-developed-nation-by-us-good-news-for-india-a-fact-check/,Is classification as ‘developed nation’ by US good news for India? – A fact-check,2/15/20,Alt News,No
https://www.altnews.in/muslim-family-beats-hindu-man-to-death-train-altercation-given-false-communal-angle/,Muslim family beats Hindu man to death in a train? Incident given false communal angle,2/15/20,Alt News,No
https://www.altnews.in/amit-shah-makes-false-claim-that-no-bjp-leader-said-protestors-in-shaheen-bagh-will-rape-women/,Amit Shah makes false claim that no BJP leader said protestors in Shaheen Bagh will rape women,2/14/20,Alt News,Yes
https://www.altnews.in/how-twitterati-followed-by-pm-modi-spread-misinformation-about-deepika-padukones-chhapaak/,How Twitterati followed by PM Modi spread misinformation about Deepika Padukone’s ‘Chhapaak’,2/14/20,Alt News,No
https://www.altnews.in/car-bomb-explosion-in-iraq-revived-as-cctv-footage-of-pulwama-terror-attack/,Car bomb explosion in Iraq revived as CCTV footage of Pulwama terror attack,2/14/20,Alt News,No
https://www.altnews.in/chinese-police-shooting-down-coronavirus-patients-manufactured-clip-viral/,Chinese police ‘shooting down’ coronavirus patients? Manufactured clip viral,2/14/20,Alt News,No
https://www.altnews.in/video-of-hawker-carts-demolished-in-odisha-now-shared-as-ahmedabad/,Video of hawker carts demolished in Odisha now shared as Ahmedabad,2/14/20,Alt News,No
https://www.altnews.in/video-from-us-viral-as-jain-community-in-surat-hired-helicopter-to-rescue-bird/,Old video from US viral as Jain community in Surat hire helicopter to rescue bird,2/13/20,Alt News,No
https://www.altnews.in/fake-tweet-portrays-aap-mla-amanatullah-khan-saying-islam-will-win-across-india/,Fake tweet portrays AAP MLA Amanatullah Khan saying ‘Islam will win across India’,2/13/20,Alt News,No
https://www.altnews.in/did-bjp-lose-36-seats-by-a-margin-of-less-than-2000-votes-in-delhi-assembly-elections/,Did BJP lose 36 seats by a margin of less than 2000 votes in Delhi assembly elections?,2/12/20,Alt News,No
https://www.altnews.in/rahul-gandhi-blames-pm-modi-for-unemployment-of-eagles-edited-video-viral/,Rahul Gandhi blames PM Modi for ‘unemployment of eagles’? Edited video viral,2/12/20,Alt News,No
https://www.altnews.in/fake-letter-being-circulated-in-the-name-of-manoj-tiwari-saying-that-he-asked-amit-shah-and-narendra-modi-not-to-come-to-delhi-for-election-campaign/,Did Manoj Tiwari ask Modi-Shah to not campaign in Delhi ahead of polls? Fake letter viral,2/12/20,Alt News,No
https://www.altnews.in/misleading-reports-claim-shaheen-bagh-empty-post-aap-win-in-delhi-election/,Misleading reports claim Shaheen Bagh empty post AAP win in Delhi election,2/11/20,Alt News,Yes
https://www.altnews.in/a-video-from-florida-is-shared-as-china-where-birds-effected-by-coronavirus/,"Coronavirus: No, this video of bats removed from a rooftop is not from China",2/11/20,Alt News,No
https://www.altnews.in/old-video-from-rajasthan-shared-as-muslims-chanting-slogans-of-islamic-supremacy-amid-delhi-polls/,Old video from Rajasthan shared as Muslims chanting slogans of Islamic supremacy amid Delhi polls,2/10/20,Alt News,No
https://www.altnews.in/no-this-video-doesnt-show-people-infected-with-coronavirus-china-screaming-for-help/,"No, this video doesn’t show people infected with Coronavirus in China screaming for help",2/10/20,Alt News,No
https://www.altnews.in/old-unrelated-photos-viral-as-zee-news-office-attacked-for-insulting-delhi-voters/,"Old, unrelated photos viral as Zee News office attacked for insulting Delhi voters",2/10/20,Alt News,No
https://www.altnews.in/amit-malviya-how-ringmaster-of-bjps-propaganda-machinery-weaponises-misinformation/,Amit Malviya: How the ringmaster of BJP’s propaganda machinery weaponises misinformation,2/10/20,Alt News,No
https://www.altnews.in/coronavirus-in-broiler-chicken-h5n1-bird-flu-outbreak-in-china-falsely-linked-with-cov/,Coronavirus in broiler chicken? H5N1 bird flu outbreak in China falsely linked with CoV,2/10/20,Alt News,No
https://www.altnews.in/video-that-shows-eviction-process-in-odisha-shared-as-up-with-false-claim/,Video of hawker carts demolished in Odisha shared as UP,2/8/20,Alt News,No
https://www.altnews.in/cannabis-kills-coronavirus-vivek-agnihotri-shares-scientific-misinformation-via-meme/,Cannabis kills coronavirus? Vivek Agnihotri shares scientific misinformation via meme,2/8/20,Alt News,No
https://www.altnews.in/manjinder-sirsa-shares-report-on-pakistans-punjab-to-target-capt-amarinder-singh/,Manjinder Sirsa shares report on Pakistan’s Punjab to target Capt Amarinder Singh,2/8/20,Alt News,No
https://www.altnews.in/no-china-did-not-seek-courts-approval-to-kill-over-20000-coronavirus-patients/,"No, China did not seek court’s approval to kill over 20,000 coronavirus patients",2/7/20,Alt News,No
https://www.altnews.in/pm-modi-quotes-faking-news-in-parliament-to-target-former-jk-cm-omar-abdullah/,PM Modi quotes ‘Faking News’ in Parliament to target former J&K CM Omar Abdullah,2/6/20,Alt News,No
https://www.altnews.in/media-analysis-anis-skewed-coverage-of-caa-protests-abroad/,Media analysis: ANI’s skewed coverage of CAA protests abroad,2/6/20,Alt News,Yes
https://www.altnews.in/people-lying-on-the-road-as-part-of-an-art-project-in-germany-falsely-linked-to-coronavirus/,People lying on the road as part of an art project in Germany falsely linked to Coronavirus,2/6/20,Alt News,No
https://www.altnews.in/zariya-not-shariah-sambit-patra-twitted-amanatullah-khan-video-with-false-claim/,BJP’s Sambit Patra falsely claims AAP leader Amanatullah Khan wants to create ‘Sharia’,2/6/20,Alt News,No
https://www.altnews.in/son-locked-old-mother-in-house-and-went-to-shaheen-bag-baseless-claim/,Did UP couple lock elderly mother at home to join anti-CAA protest at Shaheen Bagh? Fact-check,2/5/20,Alt News,Yes
https://www.altnews.in/magic-blankets-video-revived-now-targeting-bjp/,"‘Magic blankets’ video revived, now targeting BJP ahead of Delhi elections",2/5/20,Alt News,No
https://www.altnews.in/ayush-ministrys-claim-that-unani-practices-can-prevent-coronavirus-infection-is-false/,AYUSH ministry’s claim that Unani practices can prevent coronavirus infection is false,2/5/20,Alt News,No
https://www.altnews.in/old-video-of-chinese-pres-xi-jinping-visiting-mosque-shared-as-recent-during-coronavirus-outbreak/,Old video of Chinese pres Xi Jinping visiting mosque shared as recent amid coronavirus outbreak,2/5/20,Alt News,No
https://www.altnews.in/old-videos-shot-during-african-swine-fever-outbreak-viral-amid-cornonavirus-pandemic/,Old videos shot during African Swine Fever outbreak viral amid Cornonavirus pandemic,2/5/20,Alt News,No
https://www.altnews.in/fictional-bjp-mla-anil-upadhyaya-revived-with-false-claim-that-he-was-thrashed-by-women/,"Fictional BJP MLA ‘Anil Upadhyay’ revived, now with false claim that he was thrashed by women",2/4/20,Alt News,No
https://www.altnews.in/did-modi-govt-claim-that-it-has-no-plans-to-implement-nationwide-nrc-media-misreports/,Did Modi govt claim it has no plans to implement nationwide NRC? Media misreports,2/4/20,Alt News,Yes
https://www.altnews.in/old-video-of-pregnant-woman-injured-in-up-police-lathicharge-viral-amid-caa-protest/,Old video of pregnant woman injured in UP police lathicharge viral amid CAA protest,2/4/20,Alt News,Yes
https://www.altnews.in/truth-about-sting-claiming-shaheen-bagh-women-were-paid-rs-500-alt-news-newslaundry-joint-investigation/,Truth about “sting” claiming Shaheen Bagh women were paid Rs 500: Alt News-Newslaundry joint investigation,2/4/20,Alt News,Yes
https://www.altnews.in/video-of-indonesian-meat-market-viral-as-epicenter-of-coronavirus-outbreak-in-wuhan-china/,"Video of Indonesian meat market viral as epicentre of coronavirus outbreak in Wuhan, China",2/4/20,Alt News,No
https://www.altnews.in/did-shaheen-bagh-protester-burn-indian-flag-no-old-image-from-pakistan/,Old image from Pakistan shared as Shaheen Bagh protesters burning Indian flag,2/4/20,Alt News,Yes
https://www.altnews.in/abvp-claims-jnu-student-kamlesh-mandriya-was-attacked-by-left-mandriya-refutes-and-blames-abvp/,"ABVP claims JNU student Kamlesh Mandriya was attacked by Left, Mandriya refutes and blames ABVP",2/4/20,Alt News,Yes
https://www.altnews.in/aap-gives-magic-blankets-to-different-abled-video-viral-with-false-claim/,AAP gives ‘magic’ blankets to different-abled? Video viral with false claim,2/4/20,Alt News,No
https://www.altnews.in/video-of-suicide-attempt-in-tamil-nadu-viral-as-lic-employee-taking-his-own-life-in-gujarat/,Video of suicide attempt in Tamil Nadu viral as LIC employee taking his own life in Gujarat,2/4/20,Alt News,No
https://www.altnews.in/incorrect-voter-information-of-jamia-shooter-circulated-to-suggest-hes-not-minor/,Incorrect voter information of Jamia shooter circulated to suggest he’s not a minor,2/3/20,Alt News,Yes
https://www.altnews.in/old-video-of-ex-malaysian-pm-viral-as-chinese-pm-praying-in-a-mosque-amid-coronavirus-outbreak/,Old video of ex-Malaysian PM viral as Chinese PM praying in a mosque amid Coronavirus outbreak,2/3/20,Alt News,No
https://www.altnews.in/old-provocative-speech-by-muslim-cleric-shared-amid-anti-caa-protests/,Old provocative speech by Muslim cleric shared amid anti-CAA protests,2/3/20,Alt News,Yes
https://www.altnews.in/images-video-abnormal-newborn-child-started-speaking-after-birth-false-claim/,"Photos, video of baby who died due to birth defect viral as newborn talking after birth",3/31/20,Alt News,No
https://www.altnews.in/old-video-from-peru-falsely-shared-as-mass-prayers-offered-in-italy-in-light-of-coronavirus-pandemic/,Old video from Peru falsely shared as mass prayers offered in Italy in light of coronavirus pandemic,3/31/20,Alt News,No
https://www.altnews.in/old-photos-of-spain-shared-as-italian-man-committing-suicide-after-family-death-due-to-coronavirus/,Old image from Spain shared as Italian boy commits suicide after family dies due to coronavirus,3/31/20,Alt News,No
https://www.altnews.in/old-images-from-rawalpindi-pakistan-shared-as-crowd-during-lockdown-in-kolkata-west-bengal/,Coronavirus: Old images from Kolkata and Pakistan falsely shared as curfew violation in West Bengal,3/31/20,Alt News,No
https://www.altnews.in/old-video-of-thief-beaten-in-mexico-shared-as-police-atrocity-during-the-lockdown-in-spain/,Coronavirus: Old video from Mexico shared as Spanish police action on curfew violators,3/31/20,Alt News,No
https://www.altnews.in/photo-of-up-police-punishing-lockdown-violators-shared-as-mistreatment-of-migrant-workers/,Photo of UP police punishing lockdown violators shared as mistreatment of migrant workers,3/30/20,Alt News,No
https://www.altnews.in/video-of-2019-protest-in-azerbaijani-shared-as-spanish-police-excess-during-covid-19-lockdown/,Video of 2019 protest in Azerbaijan shared as Spanish police excess during COVID-19 lockdown,3/30/20,Alt News,No
https://www.altnews.in/old-unrelated-video-shared-as-muslims-licking-utensils-to-spread-coronavirus-infection/,"Old, unrelated video shared as Muslims licking utensils to spread coronavirus infection",3/30/20,Alt News,No
https://www.altnews.in/coronavirus-old-prank-video-shared-as-man-scaring-off-people-in-goa-during-lockdown/,Coronavirus: Old prank video shared as man scaring off people in Goa during lockdown,3/30/20,Alt News,No
https://www.altnews.in/old-video-from-myanmar-falsely-shared-as-chinese-monks-sprinkling-cow-urine-amid-covid-19-pandemic/,Old video from Myanmar falsely shared as Chinese monks sprinkling cow urine amid COVID-19 pandemic,3/29/20,Alt News,No
https://www.altnews.in/old-unrelated-video-of-a-woman-committing-suicide-shared-as-a-person-committed-suicide-in-newyork-after-getting-infected-with-coronavirus/,Video from 2015 shared as woman commits suicide in US due to coronavirus infection,3/29/20,Alt News,No
https://www.altnews.in/no-this-woman-is-not-a-radio-host-broadcasting-sanskrit-verses-in-spain-every-morning/,"No, this woman is not a radio host broadcasting Sanskrit verses in Spain every morning",3/28/20,Alt News,No
https://www.altnews.in/were-50-foreigners-from-itlay-iran-and-china-hiding-in-mosque-due-to-corona-virus-detained-in-bihar-kurji/,"No, foreign nationals from Italy, Iran weren’t hiding in Patna mosque to avoid coronavirus testing",3/28/20,Alt News,No
https://www.altnews.in/old-video-of-interfaith-service-viral-as-donald-trump-offers-islamic-prayers-amid-coronavirus-pandemic/,Old video of interfaith service viral as Donald Trump offers Islamic prayers amid coronavirus pandemic,3/28/20,Alt News,No
https://www.altnews.in/no-korean-drama-my-secret-terrius-did-not-predict-covid-19/,"No, Korean drama ‘My Secret, Terrius’ did not ‘predict’ COVID-19",3/28/20,Alt News,No
https://www.altnews.in/morphed-news-graphics-falsely-claim-amit-shah-contracted-coronavirus/,Morphed news graphics falsely claim Amit Shah contracted coronavirus,3/28/20,Alt News,No
https://www.altnews.in/old-video-of-dead-bodies-in-mecca-during-hajj-shared-as-coronavirus-victims/,Old video of dead bodies in Mecca during Hajj shared as coronavirus victims,3/28/20,Alt News,No
